ID,question_type,question,context,PREDICTED_ANSWER
EIS01124,comparison,How do the treatments and disposals of waste differ between Tank Closure Alternative 2B and Waste Management Alternative 2 as stated in the 2013 ROD for the Final TC&WM EIS?,"In December 2012, the U.S. Department of Energy (DOE) issued the Tank Closure and Waste
Management Environmental Impact Statement for the Hanford Site, Richland, Washington
(DOE/EIS-0391; DOE 2012) (hereinafter, TC&WM EIS). In the TC&WM EIS, DOE analyzed
17 alternatives,1 11 of which involved retrieval, treatment, storage, and disposal of tank wastes,
followed by the closure of the single-shell waste storage tanks (SST) at the Hanford Site. DOE
issued the first in a series of Records of Decision (RODs) for the Final TC&WM EIS on December
13, 2013 (Volume 78 of the Federal Register, page 75913 [78 FR 75913]).22 For the tank
closure portion of the alternatives, which encompasses operations of the tank farm and Waste
Treatment and Immobilization Plant (WTP), DOE announced that it would select Tank Closure
Alternative 2B,3 which would, among other things: (1) retrieve 99 percent of the waste from the
SSTs; (2) treat tank waste, including pretreatment of tank waste with separation into low-activity
waste (LAW) and high-level radioactive waste (HLW); and (3) dispose of the vitrified LAW and
secondary waste4 and construct immobilized HLW (IHLW) interim storage modules to store the
IHLW prior to disposal.5 The 2013 ROD also stated, ""Tank waste treatment includes
pretreatment of all tank waste, with separation into LAW and HLW. New evaporation capacity,
upgrades to the Effluent Treatment Facility (ETF), new transfer lines, and processing of both
vitrified LAW and secondary waste for disposal are part of tank waste treatment."" For waste
management, the ROD further stated: ""DOE has decided to implement Waste Management
Alternative 2, which includes disposal of LLW [low-level radioactive waste] and MLLW [mixed
low-level radioactive waste] at IDF [Integrated Disposal Facility]-East from tank treatment
operations.""","Tank Closure Alternative 2B involves retrieving 99% of waste from single-shell tanks, pretreating tank waste to separate low-activity and high-level waste, vitrifying both waste streams, disposing of vitrified low-activity waste and secondary waste on-site, and storing immobilized high-level waste in interim storage modules. Waste Management Alternative 2 includes disposing of low-level and mixed low-level radioactive waste from tank treatment operations at the Integrated Disposal Facility-East."
EIS01125,funnel,How many alternatives did the DOE analyze in the TC&WM EIS for the Hanford Site?,"In December 2012, the U.S. Department of Energy (DOE) issued the Tank Closure and Waste
Management Environmental Impact Statement for the Hanford Site, Richland, Washington
(DOE/EIS-0391; DOE 2012) (hereinafter, TC&WM EIS). In the TC&WM EIS, DOE analyzed
17 alternatives,1 11 of which involved retrieval, treatment, storage, and disposal of tank wastes,
followed by the closure of the single-shell waste storage tanks (SST) at the Hanford Site. DOE
issued the first in a series of Records of Decision (RODs) for the Final TC&WM EIS on December
13, 2013 (Volume 78 of the Federal Register, page 75913 [78 FR 75913]).22 For the tank
closure portion of the alternatives, which encompasses operations of the tank farm and Waste
Treatment and Immobilization Plant (WTP), DOE announced that it would select Tank Closure
Alternative 2B,3 which would, among other things: (1) retrieve 99 percent of the waste from the
SSTs; (2) treat tank waste, including pretreatment of tank waste with separation into low-activity
waste (LAW) and high-level radioactive waste (HLW); and (3) dispose of the vitrified LAW and
secondary waste4 and construct immobilized HLW (IHLW) interim storage modules to store the
IHLW prior to disposal.5 The 2013 ROD also stated, ""Tank waste treatment includes
pretreatment of all tank waste, with separation into LAW and HLW. New evaporation capacity,
upgrades to the Effluent Treatment Facility (ETF), new transfer lines, and processing of both
vitrified LAW and secondary waste for disposal are part of tank waste treatment."" For waste
management, the ROD further stated: ""DOE has decided to implement Waste Management
Alternative 2, which includes disposal of LLW [low-level radioactive waste] and MLLW [mixed
low-level radioactive waste] at IDF [Integrated Disposal Facility]-East from tank treatment
operations.""",The U.S. Department of Energy analyzed 17 alternatives in the Tank Closure and Waste Management Environmental Impact Statement for the Hanford Site.
EIS01126,funnel,Which alternative did the DOE select for tank closure at the Hanford Site?,"In December 2012, the U.S. Department of Energy (DOE) issued the Tank Closure and Waste
Management Environmental Impact Statement for the Hanford Site, Richland, Washington
(DOE/EIS-0391; DOE 2012) (hereinafter, TC&WM EIS). In the TC&WM EIS, DOE analyzed
17 alternatives,1 11 of which involved retrieval, treatment, storage, and disposal of tank wastes,
followed by the closure of the single-shell waste storage tanks (SST) at the Hanford Site. DOE
issued the first in a series of Records of Decision (RODs) for the Final TC&WM EIS on December
13, 2013 (Volume 78 of the Federal Register, page 75913 [78 FR 75913]).22 For the tank
closure portion of the alternatives, which encompasses operations of the tank farm and Waste
Treatment and Immobilization Plant (WTP), DOE announced that it would select Tank Closure
Alternative 2B,3 which would, among other things: (1) retrieve 99 percent of the waste from the
SSTs; (2) treat tank waste, including pretreatment of tank waste with separation into low-activity
waste (LAW) and high-level radioactive waste (HLW); and (3) dispose of the vitrified LAW and
secondary waste4 and construct immobilized HLW (IHLW) interim storage modules to store the
IHLW prior to disposal.5 The 2013 ROD also stated, ""Tank waste treatment includes
pretreatment of all tank waste, with separation into LAW and HLW. New evaporation capacity,
upgrades to the Effluent Treatment Facility (ETF), new transfer lines, and processing of both
vitrified LAW and secondary waste for disposal are part of tank waste treatment."" For waste
management, the ROD further stated: ""DOE has decided to implement Waste Management
Alternative 2, which includes disposal of LLW [low-level radioactive waste] and MLLW [mixed
low-level radioactive waste] at IDF [Integrated Disposal Facility]-East from tank treatment
operations.""","The DOE selected Tank Closure Alternative 2B for tank closure at the Hanford Site. This alternative includes retrieving 99% of waste from single-shell tanks, treating the tank waste with separation into low-activity and high-level components, and disposing of vitrified low-activity waste while storing high-level waste for future disposal."
EIS01127,inference,what can be inferred about DOE's commitment to waste separation?,"In December 2012, the U.S. Department of Energy (DOE) issued the Tank Closure and Waste
Management Environmental Impact Statement for the Hanford Site, Richland, Washington
(DOE/EIS-0391; DOE 2012) (hereinafter, TC&WM EIS). In the TC&WM EIS, DOE analyzed
17 alternatives,1 11 of which involved retrieval, treatment, storage, and disposal of tank wastes,
followed by the closure of the single-shell waste storage tanks (SST) at the Hanford Site. DOE
issued the first in a series of Records of Decision (RODs) for the Final TC&WM EIS on December
13, 2013 (Volume 78 of the Federal Register, page 75913 [78 FR 75913]).22 For the tank
closure portion of the alternatives, which encompasses operations of the tank farm and Waste
Treatment and Immobilization Plant (WTP), DOE announced that it would select Tank Closure
Alternative 2B,3 which would, among other things: (1) retrieve 99 percent of the waste from the
SSTs; (2) treat tank waste, including pretreatment of tank waste with separation into low-activity
waste (LAW) and high-level radioactive waste (HLW); and (3) dispose of the vitrified LAW and
secondary waste4 and construct immobilized HLW (IHLW) interim storage modules to store the
IHLW prior to disposal.5 The 2013 ROD also stated, ""Tank waste treatment includes
pretreatment of all tank waste, with separation into LAW and HLW. New evaporation capacity,
upgrades to the Effluent Treatment Facility (ETF), new transfer lines, and processing of both
vitrified LAW and secondary waste for disposal are part of tank waste treatment."" For waste
management, the ROD further stated: ""DOE has decided to implement Waste Management
Alternative 2, which includes disposal of LLW [low-level radioactive waste] and MLLW [mixed
low-level radioactive waste] at IDF [Integrated Disposal Facility]-East from tank treatment
operations.""","Based on the information provided, it can be inferred that DOE has a strong commitment to waste separation as part of its tank waste treatment strategy. The department has decided to implement a plan that includes pretreatment of all tank waste, with explicit separation into low-activity waste (LAW) and high-level radioactive waste (HLW). This approach demonstrates a deliberate effort to categorize and manage different waste types separately, indicating a significant emphasis on waste separation in DOE's waste management practices."
EIS01128,closed,Is the DFLAW approach designed to treat some of the tank waste from the Hanford Site?,"Direct Feed Low-Activity Waste (DFLAW)
The DFLAW approach will separate and pretreat some of the tank waste (approximately 23.5 million gallons) from certain underground tanks at the Hanford Site and immobilize (vitrify in a glass matrix) the pretreated LAW at the LAW Vitrification Facility. The DFLAW approach is a two-phased approach that will separate and pretreat supernate (essentially the upper-most layer of tank waste that contains low concentrations of long-lived radionuclides) from some of the Hanford tanks, to generate a LAW stream. Phase 1 of the DFLAW approach will entail the following: in-tank settling; separation (removal by decanting) of the supernate (including dissolved saltcake and interstitial liquids); filtration; and then cesium removal using ion exchange columns in a tank-side cesium removal (TSCR) unit. For Phase 2, DOE plans to treat additional supernate (including dissolved saltcake and interstitial liquids) using the same processes and will deploy either an additional TSCR unit or construct a filtration and cesium removal facility. Facilities and equipment necessary to implement the DFLAW approach include: the Effluent Management Facility; a TSCR unit and either an additional TSCR unit or a filtration and cesium removal facility; additional transfer lines; and a storage pad for cesium ion exchange columns (IX Column Storage Pad). DOE prepared a supplement analysis of the TC&WM EIS (EIS-0391-SA-02; DOE 2019), which evaluated the DFLAW approach. DOE published an amended ROD (84 FR 424; January 28, 2019) to include construction and operation of the IX Column Storage Pad to support implementation of the DFLAW approach.",Yes
EIS01129,closed,Will the DFLAW approach immobilize the pretreated waste in a glass matrix?,"Direct Feed Low-Activity Waste (DFLAW)
The DFLAW approach will separate and pretreat some of the tank waste (approximately 23.5 million gallons) from certain underground tanks at the Hanford Site and immobilize (vitrify in a glass matrix) the pretreated LAW at the LAW Vitrification Facility. The DFLAW approach is a two-phased approach that will separate and pretreat supernate (essentially the upper-most layer of tank waste that contains low concentrations of long-lived radionuclides) from some of the Hanford tanks, to generate a LAW stream. Phase 1 of the DFLAW approach will entail the following: in-tank settling; separation (removal by decanting) of the supernate (including dissolved saltcake and interstitial liquids); filtration; and then cesium removal using ion exchange columns in a tank-side cesium removal (TSCR) unit. For Phase 2, DOE plans to treat additional supernate (including dissolved saltcake and interstitial liquids) using the same processes and will deploy either an additional TSCR unit or construct a filtration and cesium removal facility. Facilities and equipment necessary to implement the DFLAW approach include: the Effluent Management Facility; a TSCR unit and either an additional TSCR unit or a filtration and cesium removal facility; additional transfer lines; and a storage pad for cesium ion exchange columns (IX Column Storage Pad). DOE prepared a supplement analysis of the TC&WM EIS (EIS-0391-SA-02; DOE 2019), which evaluated the DFLAW approach. DOE published an amended ROD (84 FR 424; January 28, 2019) to include construction and operation of the IX Column Storage Pad to support implementation of the DFLAW approach.",Yes
EIS01130,closed,Is the DFLAW approach planned to be implemented in more than one phase?,"Direct Feed Low-Activity Waste (DFLAW)
The DFLAW approach will separate and pretreat some of the tank waste (approximately 23.5 million gallons) from certain underground tanks at the Hanford Site and immobilize (vitrify in a glass matrix) the pretreated LAW at the LAW Vitrification Facility. The DFLAW approach is a two-phased approach that will separate and pretreat supernate (essentially the upper-most layer of tank waste that contains low concentrations of long-lived radionuclides) from some of the Hanford tanks, to generate a LAW stream. Phase 1 of the DFLAW approach will entail the following: in-tank settling; separation (removal by decanting) of the supernate (including dissolved saltcake and interstitial liquids); filtration; and then cesium removal using ion exchange columns in a tank-side cesium removal (TSCR) unit. For Phase 2, DOE plans to treat additional supernate (including dissolved saltcake and interstitial liquids) using the same processes and will deploy either an additional TSCR unit or construct a filtration and cesium removal facility. Facilities and equipment necessary to implement the DFLAW approach include: the Effluent Management Facility; a TSCR unit and either an additional TSCR unit or a filtration and cesium removal facility; additional transfer lines; and a storage pad for cesium ion exchange columns (IX Column Storage Pad). DOE prepared a supplement analysis of the TC&WM EIS (EIS-0391-SA-02; DOE 2019), which evaluated the DFLAW approach. DOE published an amended ROD (84 FR 424; January 28, 2019) to include construction and operation of the IX Column Storage Pad to support implementation of the DFLAW approach.",Yes
EIS01131,closed,Does Phase 1 of the DFLAW approach include cesium removal?,"Direct Feed Low-Activity Waste (DFLAW)
The DFLAW approach will separate and pretreat some of the tank waste (approximately 23.5 million gallons) from certain underground tanks at the Hanford Site and immobilize (vitrify in a glass matrix) the pretreated LAW at the LAW Vitrification Facility. The DFLAW approach is a two-phased approach that will separate and pretreat supernate (essentially the upper-most layer of tank waste that contains low concentrations of long-lived radionuclides) from some of the Hanford tanks, to generate a LAW stream. Phase 1 of the DFLAW approach will entail the following: in-tank settling; separation (removal by decanting) of the supernate (including dissolved saltcake and interstitial liquids); filtration; and then cesium removal using ion exchange columns in a tank-side cesium removal (TSCR) unit. For Phase 2, DOE plans to treat additional supernate (including dissolved saltcake and interstitial liquids) using the same processes and will deploy either an additional TSCR unit or construct a filtration and cesium removal facility. Facilities and equipment necessary to implement the DFLAW approach include: the Effluent Management Facility; a TSCR unit and either an additional TSCR unit or a filtration and cesium removal facility; additional transfer lines; and a storage pad for cesium ion exchange columns (IX Column Storage Pad). DOE prepared a supplement analysis of the TC&WM EIS (EIS-0391-SA-02; DOE 2019), which evaluated the DFLAW approach. DOE published an amended ROD (84 FR 424; January 28, 2019) to include construction and operation of the IX Column Storage Pad to support implementation of the DFLAW approach.",Yes
EIS01132,closed,Is an additional TSCR unit planned to be deployed in Phase 1 of the DFLAW approach?,"Direct Feed Low-Activity Waste (DFLAW)
The DFLAW approach will separate and pretreat some of the tank waste (approximately 23.5 million gallons) from certain underground tanks at the Hanford Site and immobilize (vitrify in a glass matrix) the pretreated LAW at the LAW Vitrification Facility. The DFLAW approach is a two-phased approach that will separate and pretreat supernate (essentially the upper-most layer of tank waste that contains low concentrations of long-lived radionuclides) from some of the Hanford tanks, to generate a LAW stream. Phase 1 of the DFLAW approach will entail the following: in-tank settling; separation (removal by decanting) of the supernate (including dissolved saltcake and interstitial liquids); filtration; and then cesium removal using ion exchange columns in a tank-side cesium removal (TSCR) unit. For Phase 2, DOE plans to treat additional supernate (including dissolved saltcake and interstitial liquids) using the same processes and will deploy either an additional TSCR unit or construct a filtration and cesium removal facility. Facilities and equipment necessary to implement the DFLAW approach include: the Effluent Management Facility; a TSCR unit and either an additional TSCR unit or a filtration and cesium removal facility; additional transfer lines; and a storage pad for cesium ion exchange columns (IX Column Storage Pad). DOE prepared a supplement analysis of the TC&WM EIS (EIS-0391-SA-02; DOE 2019), which evaluated the DFLAW approach. DOE published an amended ROD (84 FR 424; January 28, 2019) to include construction and operation of the IX Column Storage Pad to support implementation of the DFLAW approach.",No
EIS01133,closed,Did the DOE complete a supplement analysis of the TC&WM EIS for the DFLAW approach?,"Direct Feed Low-Activity Waste (DFLAW)
The DFLAW approach will separate and pretreat some of the tank waste (approximately 23.5 million gallons) from certain underground tanks at the Hanford Site and immobilize (vitrify in a glass matrix) the pretreated LAW at the LAW Vitrification Facility. The DFLAW approach is a two-phased approach that will separate and pretreat supernate (essentially the upper-most layer of tank waste that contains low concentrations of long-lived radionuclides) from some of the Hanford tanks, to generate a LAW stream. Phase 1 of the DFLAW approach will entail the following: in-tank settling; separation (removal by decanting) of the supernate (including dissolved saltcake and interstitial liquids); filtration; and then cesium removal using ion exchange columns in a tank-side cesium removal (TSCR) unit. For Phase 2, DOE plans to treat additional supernate (including dissolved saltcake and interstitial liquids) using the same processes and will deploy either an additional TSCR unit or construct a filtration and cesium removal facility. Facilities and equipment necessary to implement the DFLAW approach include: the Effluent Management Facility; a TSCR unit and either an additional TSCR unit or a filtration and cesium removal facility; additional transfer lines; and a storage pad for cesium ion exchange columns (IX Column Storage Pad). DOE prepared a supplement analysis of the TC&WM EIS (EIS-0391-SA-02; DOE 2019), which evaluated the DFLAW approach. DOE published an amended ROD (84 FR 424; January 28, 2019) to include construction and operation of the IX Column Storage Pad to support implementation of the DFLAW approach.",Yes
EIS01134,closed,Did the DOE publish an amended Record of Decision (ROD) for the DFLAW approach?,"Direct Feed Low-Activity Waste (DFLAW)
The DFLAW approach will separate and pretreat some of the tank waste (approximately 23.5 million gallons) from certain underground tanks at the Hanford Site and immobilize (vitrify in a glass matrix) the pretreated LAW at the LAW Vitrification Facility. The DFLAW approach is a two-phased approach that will separate and pretreat supernate (essentially the upper-most layer of tank waste that contains low concentrations of long-lived radionuclides) from some of the Hanford tanks, to generate a LAW stream. Phase 1 of the DFLAW approach will entail the following: in-tank settling; separation (removal by decanting) of the supernate (including dissolved saltcake and interstitial liquids); filtration; and then cesium removal using ion exchange columns in a tank-side cesium removal (TSCR) unit. For Phase 2, DOE plans to treat additional supernate (including dissolved saltcake and interstitial liquids) using the same processes and will deploy either an additional TSCR unit or construct a filtration and cesium removal facility. Facilities and equipment necessary to implement the DFLAW approach include: the Effluent Management Facility; a TSCR unit and either an additional TSCR unit or a filtration and cesium removal facility; additional transfer lines; and a storage pad for cesium ion exchange columns (IX Column Storage Pad). DOE prepared a supplement analysis of the TC&WM EIS (EIS-0391-SA-02; DOE 2019), which evaluated the DFLAW approach. DOE published an amended ROD (84 FR 424; January 28, 2019) to include construction and operation of the IX Column Storage Pad to support implementation of the DFLAW approach.",Yes
EIS01135,closed,Will the Effluent Management Facility be used in the implementation of the DFLAW approach?,"Direct Feed Low-Activity Waste (DFLAW)
The DFLAW approach will separate and pretreat some of the tank waste (approximately 23.5 million gallons) from certain underground tanks at the Hanford Site and immobilize (vitrify in a glass matrix) the pretreated LAW at the LAW Vitrification Facility. The DFLAW approach is a two-phased approach that will separate and pretreat supernate (essentially the upper-most layer of tank waste that contains low concentrations of long-lived radionuclides) from some of the Hanford tanks, to generate a LAW stream. Phase 1 of the DFLAW approach will entail the following: in-tank settling; separation (removal by decanting) of the supernate (including dissolved saltcake and interstitial liquids); filtration; and then cesium removal using ion exchange columns in a tank-side cesium removal (TSCR) unit. For Phase 2, DOE plans to treat additional supernate (including dissolved saltcake and interstitial liquids) using the same processes and will deploy either an additional TSCR unit or construct a filtration and cesium removal facility. Facilities and equipment necessary to implement the DFLAW approach include: the Effluent Management Facility; a TSCR unit and either an additional TSCR unit or a filtration and cesium removal facility; additional transfer lines; and a storage pad for cesium ion exchange columns (IX Column Storage Pad). DOE prepared a supplement analysis of the TC&WM EIS (EIS-0391-SA-02; DOE 2019), which evaluated the DFLAW approach. DOE published an amended ROD (84 FR 424; January 28, 2019) to include construction and operation of the IX Column Storage Pad to support implementation of the DFLAW approach.",Yes
EIS01136,closed,Is the filtration and cesium removal facility already constructed as part of the DFLAW approach?,"Direct Feed Low-Activity Waste (DFLAW)
The DFLAW approach will separate and pretreat some of the tank waste (approximately 23.5 million gallons) from certain underground tanks at the Hanford Site and immobilize (vitrify in a glass matrix) the pretreated LAW at the LAW Vitrification Facility. The DFLAW approach is a two-phased approach that will separate and pretreat supernate (essentially the upper-most layer of tank waste that contains low concentrations of long-lived radionuclides) from some of the Hanford tanks, to generate a LAW stream. Phase 1 of the DFLAW approach will entail the following: in-tank settling; separation (removal by decanting) of the supernate (including dissolved saltcake and interstitial liquids); filtration; and then cesium removal using ion exchange columns in a tank-side cesium removal (TSCR) unit. For Phase 2, DOE plans to treat additional supernate (including dissolved saltcake and interstitial liquids) using the same processes and will deploy either an additional TSCR unit or construct a filtration and cesium removal facility. Facilities and equipment necessary to implement the DFLAW approach include: the Effluent Management Facility; a TSCR unit and either an additional TSCR unit or a filtration and cesium removal facility; additional transfer lines; and a storage pad for cesium ion exchange columns (IX Column Storage Pad). DOE prepared a supplement analysis of the TC&WM EIS (EIS-0391-SA-02; DOE 2019), which evaluated the DFLAW approach. DOE published an amended ROD (84 FR 424; January 28, 2019) to include construction and operation of the IX Column Storage Pad to support implementation of the DFLAW approach.",No
EIS01137,closed,Is the IX Column Storage Pad intended for storage of cesium ion exchange columns necessary for Phase 2 only?,"Direct Feed Low-Activity Waste (DFLAW)
The DFLAW approach will separate and pretreat some of the tank waste (approximately 23.5 million gallons) from certain underground tanks at the Hanford Site and immobilize (vitrify in a glass matrix) the pretreated LAW at the LAW Vitrification Facility. The DFLAW approach is a two-phased approach that will separate and pretreat supernate (essentially the upper-most layer of tank waste that contains low concentrations of long-lived radionuclides) from some of the Hanford tanks, to generate a LAW stream. Phase 1 of the DFLAW approach will entail the following: in-tank settling; separation (removal by decanting) of the supernate (including dissolved saltcake and interstitial liquids); filtration; and then cesium removal using ion exchange columns in a tank-side cesium removal (TSCR) unit. For Phase 2, DOE plans to treat additional supernate (including dissolved saltcake and interstitial liquids) using the same processes and will deploy either an additional TSCR unit or construct a filtration and cesium removal facility. Facilities and equipment necessary to implement the DFLAW approach include: the Effluent Management Facility; a TSCR unit and either an additional TSCR unit or a filtration and cesium removal facility; additional transfer lines; and a storage pad for cesium ion exchange columns (IX Column Storage Pad). DOE prepared a supplement analysis of the TC&WM EIS (EIS-0391-SA-02; DOE 2019), which evaluated the DFLAW approach. DOE published an amended ROD (84 FR 424; January 28, 2019) to include construction and operation of the IX Column Storage Pad to support implementation of the DFLAW approach.",No
